tex_coord_setup	b8	hardware-run	G17P	EXP-0163	LIVE: moved the observation on 4 arm(s) across ms4out, vhalf, vsrc. Inert on bits, fclass, sball -- i.e. the EXP-0155 null was CARRIER-LIMITED, not a property of the silicon.
tex_coord_setup	idx	hardware-run	G17P	EXP-0163	LIVE: moved the observation on 1 arm(s) across vsrc. Inert on bits, fclass, ms4out, sball, vhalf, vsrc -- i.e. the EXP-0155 null was CARRIER-LIMITED, not a property of the silicon.
tex_deriv	axis	isolated-byte-diff	A18	EXP-0016|EXP-0172-g17p-onefield-tail	Fine-vs-coarse derivative decode is an open follow-up. | EXP-0189 citation repair: the records supporting this row live in EXP-0172-g17p-onefield-tail; the original citation EXP-0016 has no per-value records for it. Both are kept -- the stale one is where the claim came from, the new one is where the evidence is.
tex_sample	chain	hardware-run	G17P	EXP-0155	[orchestrator: representative arm re-pointed from tex_sample@t1_0 to tex_sample@lo_1, where the field is demonstrably live (15/15 of 16 moved, 100.0% cross-run agreement); the original arm showed it inert.]
tex_sample	comp_flags	hardware-run	G17P	EXP-0155	[orchestrator: representative arm re-pointed from tex_sample@t1_0 to tex_sample@lo_1, where the field is demonstrably live (14/14 of 16 moved, 100.0% cross-run agreement); the original arm showed it inert.]
tex_sample	coord	hardware-run	G17P	EXP-0172	LIVE. An operand byte (reg << 1) | is32: the moved set is reproduced with ZERO exceptions by (v & 1) and ((v >> 1) mod 16) in {6, 8, 10, 14}. Pointing the coordinate at a register the program does not keep live yields a SILENT unchanged result, never a fault. EXP-0155's 73-93 % cross-run instability is resolved: on derivative-free carriers the per-value partition is 100 % reproducible across runs.
tex_sample	kind	hardware-run	G17P	EXP-0155	[orchestrator: representative arm re-pointed from tex_sample@t1_0 to tex_sample@lo_1, where the field is demonstrably live (15/15 of 16 moved, 100.0% cross-run agreement); the original arm showed it inert.]
tex_sample	lod_present	hardware-run	G17P	EXP-0155	[orchestrator: representative arm re-pointed from tex_sample@t1_0 to tex_sample@lo_0, where the field is demonstrably live (128/128 of 256 moved, 100.0% cross-run agreement); the original arm showed it inert.]
tex_sample	result_desc	isolated-byte-diff	A18	EXP-0034|EXP-0172-g17p-onefield-tail	EXP-0189 citation repair: the records supporting this row live in EXP-0172-g17p-onefield-tail; the original citation EXP-0034 has no per-value records for it. Both are kept -- the stale one is where the claim came from, the new one is where the evidence is.
tex_sample	result_sel	hardware-run	G17P	EXP-0155	[orchestrator: representative arm re-pointed from tex_sample@t1_0 to tex_sample@t1_2, where the field is demonstrably live (252/252 of 256 moved, 100.0% cross-run agreement); the original arm showed it inert.]
tex_sample	samp_extra	hardware-run	G17P	EXP-0155	[orchestrator: representative arm re-pointed from tex_sample@t1_0 to tex_sample@lo_1, where the field is demonstrably live (128/128 of 256 moved, 100.0% cross-run agreement); the original arm showed it inert.]
tex_sample	samp_slot_offset	isolated-byte-diff	M4+A18	EXP-0016|EXP-0034|EXP-0106|EXP-0172-g17p-onefield-tail	Gather offset is a signed [-8,7] per-axis field, HW-confirmed affine and alias-free at all 12 boundary/corner points, and accepts a genuinely dynamic per-lane offset (EXP-0106). | EXP-0189 citation repair: the records supporting this row live in EXP-0172-g17p-onefield-tail; the original citation EXP-0016, EXP-0034, EXP-0106 has no per-value records for it. Both are kept -- the stale one is where the claim came from, the new one is where the evidence is.
tex_sample	tex_slot	hardware-run	M4	EXP-0016|EXP-0114|EXP-0172-g17p-onefield-tail	RETRACTION: op+4 is NOT a stable per-texture binding index. Textures declared at MSL indices 5/50/100 produce op4 sequence [0,128,0] - it names a short-lived compiler-assigned register/uniform slot. Field is 4 bits (upper nibble); the lower nibble is PROVABLY INERT. All 14 unpopulated nibble values are a deterministic SILENT ZERO - never a fault, never an alias. The real 0..127 binding-index selector lives in a still-UNDECODED preceding pointer-load. | EXP-0189 citation repair: the records supporting this row live in EXP-0172-g17p-onefield-tail; the original citation EXP-0114, EXP-0016 has no per-value records for it. Both are kept -- the stale one is where the claim came from, the new one is where the evidence is.
tex_sample	tex_type	hardware-run	G17P	EXP-0155	[orchestrator: representative arm re-pointed from tex_sample@t1_0 to tex_sample@lo_2, where the field is demonstrably live (254/254 of 256 moved, 100.0% cross-run agreement); the original arm showed it inert.]
tex_sample	variant	hardware-run	M4+A18	EXP-0016|EXP-0034|EXP-0172-g17p-onefield-tail|EXP-M4-10	EXP-0189 citation repair: the records supporting this row live in EXP-0172-g17p-onefield-tail; the original citation EXP-0016, EXP-0034, EXP-M4-10 has no per-value records for it. Both are kept -- the stale one is where the claim came from, the new one is where the evidence is.
tex_write	coord_pack	isolated-byte-diff	G17P	EXP-0155	2/256 values disagree between the two gated runs; validated at points, not over a range
uniform_mov	dst	hardware-run	G17P	EXP-0168	100.000% agreement over 224 shared values, 214 moved vs 0 disagreements (infx), ladder and falsifier passed in every run
uniform_mov	usrc	hardware-run	M4	EXP-0140	128/128 immediate-region values matched their host-computed oracle exactly; 8/8 mapped uniform indices returned the bound magic constant
unpack_convert	dst	hardware-run	G17P	EXP-0168	100.000% agreement over 256 shared values, 188 moved vs 0 disagreements (infx), ladder and falsifier passed in every run
unpack_convert	inert4	hardware-run	M4	EXP-0144	Derived from the rv01 REVALIDATION only. Compared against the contaminated run03/run05 on 960 measurements: 2 overturned by the majority vote (0.21%); where they disagree the revalidation wins. FIELD-MODEL CORRECTION (EXP-0144, HW): the former 32-bit raw `convert_desc` is four located bytes -- byte+3 = DESTINATION register (3 distinct registers observed); byte+4 COMPLETELY INERT over all 256 values; byte+5 = SOURCE register (reg<<3, bits 0-2 don't-care); byte+6 = opcode/descriptor (bits 0,2 == 0,1 exactly). Neither operand register was reachable from db.json before this split.
vary_slot	slot	hardware-run	G17P	EXP-0172	LIVE, but only bit 2 and only on one of four carriers. All 128 values with bit 2 set move the observation; all 128 with it clear do not; the other seven bits -- including bits 5-6, where the COMPILER encodes the varying index -- did nothing on any carrier (DEF-0172-3). An implementer should treat vary_store.out_slot as the slot lever, per EXP-0155.
vary_store	hint6	hardware-run	G17P	EXP-0163	LIVE: moved the observation on 7 arm(s) across vflat, vhalf, vmany, vsrc. Inert on vclip, vmany -- i.e. the EXP-0155 null was CARRIER-LIMITED, not a property of the silicon.
vary_store	out_slot	isolated-byte-diff	A18	EXP-0037|EXP-0163-g17p-inert-liveness|EXP-0168-g17p-dst-resweep	Position vs varying is the SLOT RANGE, not a distinct opcode. | EXP-0189 citation repair: the records supporting this row live in EXP-0163-g17p-inert-liveness, EXP-0168-g17p-dst-resweep; the original citation EXP-0037 has no per-value records for it. Both are kept -- the stale one is where the claim came from, the new one is where the evidence is.
vary_store	src	isolated-byte-diff	A18	EXP-0037|EXP-0163-g17p-inert-liveness|EXP-0168-g17p-dst-resweep	EXP-0189 citation repair: the records supporting this row live in EXP-0163-g17p-inert-liveness, EXP-0168-g17p-dst-resweep; the original citation EXP-0037 has no per-value records for it. Both are kept -- the stale one is where the claim came from, the new one is where the evidence is.
vtx_coord_xform	mode	hardware-run	M4	EXP-0147	Correct exactly when (mode & 0xf3) in {0x22,0xe2} (8/256, baseline 0x22). 240 of 256 values SUPPRESS THE DRAW ENTIRELY (no_draw, confirmed twice with a healthy device in between); 8 give a wrong pixel.
vtx_coord_xform	sel	isolated-byte-diff	M4	EXP-0147	91 of 256 correct, 143 no_draw, 19 genuine 'Caused GPU Hang Error' faults, 1 wrong value. Intra-run 255/256 stable.
